eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.0584,2.033898305084746e-05,2.39,141.0,,,,,
,,,,,,,,,,0.0389,1.977401129943503e-05,2.41,142.0,,,,,
,,,,,,,,,,0.0739,1.92090395480226e-05,2.42,143.0,,,,,
,,,,,,,,,,0.1558,1.864406779661017e-05,2.44,144.0,,,,,
,,,,,,,,,,0.0208,1.8079096045197743e-05,2.46,145.0,,,,,
,,,,,,,,,,0.0287,1.7514124293785312e-05,2.47,146.0,,,,,
,,,,,,,,,,0.0502,1.694915254237288e-05,2.49,147.0,,,,,
,,,,,,,,,,0.023,1.638418079096045e-05,2.51,148.0,,,,,
,,,,,,,,,,0.1483,1.5819209039548023e-05,2.53,149.0,,,,,
,,,,,,,,,,0.1377,1.5254237288135596e-05,2.54,150.0,,,,,
,,,,,,,,,,0.0294,1.4689265536723165e-05,2.56,151.0,,,,,
,,,,,,,,,,0.0499,1.4124293785310736e-05,2.58,152.0,,,,,
,,,,,,,,,,0.0201,1.3559322033898305e-05,2.59,153.0,,,,,
,,,,,,,,,,0.1279,1.2994350282485876e-05,2.61,154.0,,,,,
,,,,,,,,,,0.1309,1.2429378531073447e-05,2.63,155.0,,,,,
,,,,,,,,,,0.0327,1.1864406779661018e-05,2.64,156.0,,,,,
,,,,,,,,,,0.1197,1.1299435028248587e-05,2.66,157.0,,,,,
,,,,,,,,,,0.0219,1.0734463276836158e-05,2.68,158.0,,,,,
,,,,,,,,,,0.07,1.016949152542373e-05,2.69,159.0,,,,,
,,,,,,,,,,0.148,9.6045197740113e-06,2.71,160.0,,,,,
,,,,,,,,,,0.0496,9.039548022598871e-06,2.73,161.0,,,,,
,,,,,,,,,,0.0213,8.47457627118644e-06,2.75,162.0,,,,,
,,,,,,,,,,0.048,7.909604519774012e-06,2.76,163.0,,,,,
,,,,,,,,,,0.0362,7.3446327683615825e-06,2.78,164.0,,,,,
,,,,,,,,,,0.0728,6.779661016949153e-06,2.8,165.0,,,,,
,,,,,,,,,,0.0797,6.214689265536724e-06,2.81,166.0,,,,,
,,,,,,,,,,0.0194,5.649717514124294e-06,2.83,167.0,,,,,
,,,,,,,,,,0.1332,5.084745762711865e-06,2.85,168.0,,,,,
,,,,,,,,,,0.1235,4.519774011299436e-06,2.86,169.0,,,,,
,,,,,,,,,,0.0477,3.954802259887006e-06,2.88,170.0,,,,,
,,,,,,,,,,0.1176,3.3898305084745763e-06,2.9,171.0,,,,,
,,,,,,,,,,0.0185,2.824858757062147e-06,2.92,172.0,,,,,
,,,,,,,,,,0.0185,2.259887005649718e-06,2.93,173.0,,,,,
,,,,,,,,,,0.0192,1.6949152542372882e-06,2.95,174.0,,,,,
,,,,,,,,,,0.0879,1.129943502824859e-06,2.97,175.0,,,,,
,,,,,,,,,,0.0893,5.649717514124295e-07,2.98,176.0,,,,,
,,,,,,,,,,0.0185,0.0,3.0,177.0,,,,,
,,,,,,,,,,,,3.0,177.0,261.516,10.749,0.677,1451293263078768.0,0.41374100979396516
0.07072170823812485,0.9821077283372364,0.9821077283372364,0.9821077283372364,0.9821077283372364,0.9746062745707127,"[[0, 0, 0, 21], [0, 6236, 1, 17], [0, 7, 0, 197], [0, 139, 0, 14473]]",18.8312,16.197,1.062,,,3.0,177.0,,,,,
