eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.139,5.555555555555556e-06,4.72,85.0,,,,,
,,,,,,,,,,0.1201,4.444444444444445e-06,4.78,86.0,,,,,
,,,,,,,,,,0.1273,3.3333333333333333e-06,4.83,87.0,,,,,
,,,,,,,,,,0.1365,2.2222222222222225e-06,4.89,88.0,,,,,
,,,,,,,,,,0.1193,1.1111111111111112e-06,4.94,89.0,,,,,
,,,,,,,,,,0.0197,0.0,5.0,90.0,,,,,
,,,,,,,,,,,,5.0,90.0,129.1606,10.646,0.697,709897371843000.0,0.3499396425982316
0.12604157626628876,0.9687301587301589,0.9687301587301589,0.9687301587301589,0.9687301587301589,0.9397913595101599,"[array([3016,  111]), array([  86, 3087])]",5.5462,16.227,1.082,,,5.0,90.0,,,,,
,,,,,,,,,,0.1337,9.722222222222223e-05,0.06,1.0,,,,,
,,,,,,,,,,0.1248,9.444444444444444e-05,0.11,2.0,,,,,
,,,,,,,,,,0.1023,9.166666666666667e-05,0.17,3.0,,,,,
,,,,,,,,,,0.1159,8.888888888888889e-05,0.22,4.0,,,,,
,,,,,,,,,,0.1451,8.611111111111112e-05,0.28,5.0,,,,,
,,,,,,,,,,0.1076,8.333333333333334e-05,0.33,6.0,,,,,
,,,,,,,,,,0.0982,8.055555555555556e-05,0.39,7.0,,,,,
,,,,,,,,,,0.1596,7.777777777777778e-05,0.44,8.0,,,,,
,,,,,,,,,,0.1163,7.500000000000001e-05,0.5,9.0,,,,,
,,,,,,,,,,0.1394,7.222222222222222e-05,0.56,10.0,,,,,
,,,,,,,,,,0.076,6.944444444444444e-05,0.61,11.0,,,,,
,,,,,,,,,,0.1008,6.666666666666667e-05,0.67,12.0,,,,,
,,,,,,,,,,0.1067,6.388888888888888e-05,0.72,13.0,,,,,
,,,,,,,,,,0.1233,6.111111111111112e-05,0.78,14.0,,,,,
,,,,,,,,,,0.0582,5.833333333333334e-05,0.83,15.0,,,,,
,,,,,,,,,,0.1376,5.555555555555556e-05,0.89,16.0,,,,,
,,,,,,,,,,0.0611,5.2777777777777784e-05,0.94,17.0,,,,,
,,,,,,,,,,0.0172,5e-05,1.0,18.0,,,,,
,,,,,,,,,,0.1053,4.722222222222222e-05,1.06,19.0,,,,,
,,,,,,,,,,0.1347,4.4444444444444447e-05,1.11,20.0,,,,,
,,,,,,,,,,0.117,4.166666666666667e-05,1.17,21.0,,,,,
,,,,,,,,,,0.0766,3.888888888888889e-05,1.22,22.0,,,,,
,,,,,,,,,,0.0578,3.611111111111111e-05,1.28,23.0,,,,,
,,,,,,,,,,0.1116,3.3333333333333335e-05,1.33,24.0,,,,,
,,,,,,,,,,0.0562,3.055555555555556e-05,1.39,25.0,,,,,
,,,,,,,,,,0.0792,2.777777777777778e-05,1.44,26.0,,,,,
,,,,,,,,,,0.1177,2.5e-05,1.5,27.0,,,,,
,,,,,,,,,,0.0637,2.2222222222222223e-05,1.56,28.0,,,,,
,,,,,,,,,,0.0667,1.9444444444444445e-05,1.61,29.0,,,,,
,,,,,,,,,,0.0857,1.6666666666666667e-05,1.67,30.0,,,,,
,,,,,,,,,,0.0842,1.388888888888889e-05,1.72,31.0,,,,,
,,,,,,,,,,0.1034,1.1111111111111112e-05,1.78,32.0,,,,,
,,,,,,,,,,0.0897,8.333333333333334e-06,1.83,33.0,,,,,
,,,,,,,,,,0.0736,5.555555555555556e-06,1.89,34.0,,,,,
,,,,,,,,,,0.1169,2.777777777777778e-06,1.94,35.0,,,,,
,,,,,,,,,,0.0089,0.0,2.0,36.0,,,,,
,,,,,,,,,,,,2.0,36.0,51.522,10.675,0.699,283958948737200.0,0.09646460672633515
0.08567385375499725,0.9701587301587303,0.9701587301587303,0.9701587301587303,0.9701587301587303,0.9427387527090398,"[[3004, 123], [65, 3108]]",5.6127,16.035,1.069,,,2.0,36.0,,,,,
