eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.2012,5.932203389830509e-05,1.22,72.0,,,,,
,,,,,,,,,,0.1206,5.875706214689266e-05,1.24,73.0,,,,,
,,,,,,,,,,0.1641,5.8192090395480226e-05,1.25,74.0,,,,,
,,,,,,,,,,0.0977,5.76271186440678e-05,1.27,75.0,,,,,
,,,,,,,,,,0.1832,5.7062146892655364e-05,1.29,76.0,,,,,
,,,,,,,,,,0.2707,5.6497175141242944e-05,1.31,77.0,,,,,
,,,,,,,,,,0.0915,5.593220338983051e-05,1.32,78.0,,,,,
,,,,,,,,,,0.1696,5.536723163841808e-05,1.34,79.0,,,,,
,,,,,,,,,,0.151,5.480225988700565e-05,1.36,80.0,,,,,
,,,,,,,,,,0.2145,5.423728813559322e-05,1.37,81.0,,,,,
,,,,,,,,,,0.0656,5.36723163841808e-05,1.39,82.0,,,,,
,,,,,,,,,,0.0653,5.3107344632768366e-05,1.41,83.0,,,,,
,,,,,,,,,,0.2005,5.254237288135594e-05,1.42,84.0,,,,,
,,,,,,,,,,0.1384,5.1977401129943505e-05,1.44,85.0,,,,,
,,,,,,,,,,0.1676,5.141242937853108e-05,1.46,86.0,,,,,
,,,,,,,,,,0.1037,5.0847457627118643e-05,1.47,87.0,,,,,
,,,,,,,,,,0.0522,5.028248587570622e-05,1.49,88.0,,,,,
,,,,,,,,,,0.0548,4.971751412429379e-05,1.51,89.0,,,,,
,,,,,,,,,,0.2066,4.915254237288136e-05,1.53,90.0,,,,,
,,,,,,,,,,0.2265,4.8587570621468934e-05,1.54,91.0,,,,,
,,,,,,,,,,0.1709,4.80225988700565e-05,1.56,92.0,,,,,
,,,,,,,,,,0.2491,4.745762711864407e-05,1.58,93.0,,,,,
,,,,,,,,,,0.0862,4.689265536723164e-05,1.59,94.0,,,,,
,,,,,,,,,,0.0774,4.632768361581921e-05,1.61,95.0,,,,,
,,,,,,,,,,0.0525,4.5762711864406784e-05,1.63,96.0,,,,,
,,,,,,,,,,0.0741,4.519774011299435e-05,1.64,97.0,,,,,
,,,,,,,,,,0.1562,4.463276836158192e-05,1.66,98.0,,,,,
,,,,,,,,,,0.0659,4.4067796610169495e-05,1.68,99.0,,,,,
,,,,,,,,,,0.1465,4.350282485875706e-05,1.69,100.0,,,,,
0.1014411672949791,0.9688992974238877,0.9688992974238877,0.9688992974238877,0.9688992974238877,0.9569808882004419,"[[0, 0, 1, 279], [0, 6219, 1, 34], [1, 7, 0, 196], [0, 145, 0, 14467]]",19.4058,15.717,1.031,,,1.69,100.0,,,,,
,,,,,,,,,,0.0781,4.2937853107344634e-05,1.71,101.0,,,,,
,,,,,,,,,,0.1955,4.2372881355932206e-05,1.73,102.0,,,,,
,,,,,,,,,,0.047,4.180790960451977e-05,1.75,103.0,,,,,
,,,,,,,,,,0.0379,4.1242937853107345e-05,1.76,104.0,,,,,
,,,,,,,,,,0.1713,4.067796610169492e-05,1.78,105.0,,,,,
,,,,,,,,,,0.0849,4.011299435028249e-05,1.8,106.0,,,,,
,,,,,,,,,,0.1102,3.954802259887006e-05,1.81,107.0,,,,,
,,,,,,,,,,0.0355,3.898305084745763e-05,1.83,108.0,,,,,
,,,,,,,,,,0.0398,3.84180790960452e-05,1.85,109.0,,,,,
,,,,,,,,,,0.0673,3.7853107344632774e-05,1.86,110.0,,,,,
,,,,,,,,,,0.1243,3.728813559322034e-05,1.88,111.0,,,,,
,,,,,,,,,,0.0618,3.672316384180791e-05,1.9,112.0,,,,,
,,,,,,,,,,0.1356,3.6158192090395485e-05,1.92,113.0,,,,,
,,,,,,,,,,0.1142,3.559322033898305e-05,1.93,114.0,,,,,
