eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.0504,5.09433962264151e-05,1.63,96.0,,,,,
,,,,,,,,,,0.0735,5.0314465408805034e-05,1.64,97.0,,,,,
,,,,,,,,,,0.1547,4.968553459119497e-05,1.66,98.0,,,,,
,,,,,,,,,,0.0638,4.9056603773584906e-05,1.68,99.0,,,,,
,,,,,,,,,,0.1483,4.842767295597484e-05,1.69,100.0,,,,,
0.10332328081130981,0.9686651053864169,0.9686651053864169,0.9686651053864169,0.9686651053864169,0.9564708986427103,"[[0, 0, 0, 280], [0, 6230, 1, 23], [0, 7, 0, 197], [0, 161, 0, 14451]]",18.7331,16.281,1.068,,,1.69,100.0,,,,,
,,,,,,,,,,0.0796,4.7798742138364785e-05,1.71,101.0,,,,,
,,,,,,,,,,0.1964,4.716981132075472e-05,1.73,102.0,,,,,
,,,,,,,,,,0.0434,4.654088050314466e-05,1.75,103.0,,,,,
,,,,,,,,,,0.0325,4.5911949685534594e-05,1.76,104.0,,,,,
,,,,,,,,,,0.1705,4.528301886792453e-05,1.78,105.0,,,,,
,,,,,,,,,,0.0832,4.4654088050314466e-05,1.8,106.0,,,,,
,,,,,,,,,,0.112,4.402515723270441e-05,1.81,107.0,,,,,
,,,,,,,,,,0.0316,4.3396226415094345e-05,1.83,108.0,,,,,
,,,,,,,,,,0.0368,4.276729559748428e-05,1.85,109.0,,,,,
,,,,,,,,,,0.0664,4.213836477987422e-05,1.86,110.0,,,,,
,,,,,,,,,,0.1221,4.150943396226415e-05,1.88,111.0,,,,,
,,,,,,,,,,0.0596,4.088050314465409e-05,1.9,112.0,,,,,
,,,,,,,,,,0.1444,4.025157232704403e-05,1.92,113.0,,,,,
,,,,,,,,,,0.1118,3.962264150943397e-05,1.93,114.0,,,,,
,,,,,,,,,,0.0266,3.8993710691823904e-05,1.95,115.0,,,,,
,,,,,,,,,,0.1141,3.836477987421384e-05,1.97,116.0,,,,,
,,,,,,,,,,0.0302,3.7735849056603776e-05,1.98,117.0,,,,,
,,,,,,,,,,0.0316,3.710691823899371e-05,2.0,118.0,,,,,
,,,,,,,,,,0.0309,3.647798742138365e-05,2.02,119.0,,,,,
,,,,,,,,,,0.0901,3.5849056603773584e-05,2.03,120.0,,,,,
,,,,,,,,,,0.0346,3.522012578616352e-05,2.05,121.0,,,,,
,,,,,,,,,,0.1429,3.4591194968553456e-05,2.07,122.0,,,,,
,,,,,,,,,,0.0275,3.39622641509434e-05,2.08,123.0,,,,,
,,,,,,,,,,0.023,3.3333333333333335e-05,2.1,124.0,,,,,
,,,,,,,,,,0.0728,3.270440251572327e-05,2.12,125.0,,,,,
,,,,,,,,,,0.2295,3.207547169811321e-05,2.14,126.0,,,,,
,,,,,,,,,,0.0596,3.144654088050314e-05,2.15,127.0,,,,,
,,,,,,,,,,0.0223,3.081761006289308e-05,2.17,128.0,,,,,
,,,,,,,,,,0.0345,3.018867924528302e-05,2.19,129.0,,,,,
,,,,,,,,,,0.1115,2.9559748427672958e-05,2.2,130.0,,,,,
,,,,,,,,,,0.0222,2.8930817610062894e-05,2.22,131.0,,,,,
,,,,,,,,,,0.2451,2.830188679245283e-05,2.24,132.0,,,,,
,,,,,,,,,,0.0208,2.767295597484277e-05,2.25,133.0,,,,,
,,,,,,,,,,0.0766,2.7044025157232706e-05,2.27,134.0,,,,,
,,,,,,,,,,0.1703,2.641509433962264e-05,2.29,135.0,,,,,
,,,,,,,,,,0.1303,2.578616352201258e-05,2.31,136.0,,,,,
,,,,,,,,,,0.1096,2.5157232704402517e-05,2.32,137.0,,,,,
,,,,,,,,,,0.0985,2.4528301886792453e-05,2.34,138.0,,,,,
,,,,,,,,,,0.0262,2.3899371069182393e-05,2.36,139.0,,,,,
,,,,,,,,,,0.0531,2.327044025157233e-05,2.37,140.0,,,,,
,,,,,,,,,,0.0542,2.2641509433962265e-05,2.39,141.0,,,,,
,,,,,,,,,,0.075,2.2012578616352204e-05,2.41,142.0,,,,,
,,,,,,,,,,0.1038,2.138364779874214e-05,2.42,143.0,,,,,
,,,,,,,,,,0.0195,2.0754716981132076e-05,2.44,144.0,,,,,
,,,,,,,,,,0.0192,2.0125786163522016e-05,2.46,145.0,,,,,
,,,,,,,,,,0.0925,1.9496855345911952e-05,2.47,146.0,,,,,
,,,,,,,,,,0.1708,1.8867924528301888e-05,2.49,147.0,,,,,
,,,,,,,,,,0.0343,1.8238993710691824e-05,2.51,148.0,,,,,
,,,,,,,,,,0.0792,1.761006289308176e-05,2.53,149.0,,,,,
,,,,,,,,,,0.0198,1.69811320754717e-05,2.54,150.0,,,,,
0.075978584587574,0.9699297423887587,0.9699297423887587,0.9699297423887587,0.9699297423887587,0.9592366164211809,"[[0, 0, 0, 280], [0, 6233, 1, 20], [0, 7, 0, 197], [0, 137, 0, 14475]]",18.7176,16.295,1.069,,,2.54,150.0,,,,,
,,,,,,,,,,0.1748,1.6352201257861635e-05,2.56,151.0,,,,,
,,,,,,,,,,0.0289,1.572327044025157e-05,2.58,152.0,,,,,
,,,,,,,,,,0.154,1.509433962264151e-05,2.59,153.0,,,,,
,,,,,,,,,,0.0721,1.4465408805031447e-05,2.61,154.0,,,,,
,,,,,,,,,,0.0344,1.3836477987421385e-05,2.63,155.0,,,,,
,,,,,,,,,,0.162,1.320754716981132e-05,2.64,156.0,,,,,
,,,,,,,,,,0.0268,1.2578616352201259e-05,2.66,157.0,,,,,
,,,,,,,,,,0.1055,1.1949685534591196e-05,2.68,158.0,,,,,
,,,,,,,,,,0.0223,1.1320754716981132e-05,2.69,159.0,,,,,
,,,,,,,,,,0.0897,1.069182389937107e-05,2.71,160.0,,,,,
,,,,,,,,,,0.019,1.0062893081761008e-05,2.73,161.0,,,,,
,,,,,,,,,,0.0182,9.433962264150944e-06,2.75,162.0,,,,,
,,,,,,,,,,0.0443,8.80503144654088e-06,2.76,163.0,,,,,
,,,,,,,,,,0.0223,8.176100628930818e-06,2.78,164.0,,,,,
,,,,,,,,,,0.0236,7.547169811320755e-06,2.8,165.0,,,,,
,,,,,,,,,,0.1054,6.918238993710692e-06,2.81,166.0,,,,,
,,,,,,,,,,0.0206,6.289308176100629e-06,2.83,167.0,,,,,
,,,,,,,,,,0.0357,5.660377358490566e-06,2.85,168.0,,,,,
,,,,,,,,,,0.0504,5.031446540880504e-06,2.86,169.0,,,,,
,,,,,,,,,,0.0869,4.40251572327044e-06,2.88,170.0,,,,,
,,,,,,,,,,0.0524,3.7735849056603773e-06,2.9,171.0,,,,,
,,,,,,,,,,0.0602,3.1446540880503146e-06,2.92,172.0,,,,,
,,,,,,,,,,0.0238,2.515723270440252e-06,2.93,173.0,,,,,
,,,,,,,,,,0.1662,1.8867924528301887e-06,2.95,174.0,,,,,
,,,,,,,,,,0.1261,1.257861635220126e-06,2.97,175.0,,,,,
,,,,,,,,,,0.1072,6.28930817610063e-07,2.98,176.0,,,,,
,,,,,,,,,,0.1044,0.0,3.0,177.0,,,,,
,,,,,,,,,,,,3.0,177.0,320.0738,8.782,0.553,1451293320558096.0,0.5081037409540455
0.0740339383482933,0.9700702576112412,0.9700702576112412,0.9700702576112412,0.9700702576112412,0.9595429326782599,"[[0, 0, 0, 280], [0, 6236, 1, 17], [0, 7, 0, 197], [0, 137, 0, 14475]]",18.7041,16.307,1.069,,,3.0,177.0,,,,,
