eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.4736,8.398950131233596e-05,0.48,61.0,,,,,
,,,,,,,,,,0.4941,8.372703412073492e-05,0.49,62.0,,,,,
,,,,,,,,,,0.3903,8.346456692913386e-05,0.5,63.0,,,,,
,,,,,,,,,,0.3701,8.320209973753282e-05,0.5,64.0,,,,,
,,,,,,,,,,0.384,8.293963254593177e-05,0.51,65.0,,,,,
,,,,,,,,,,0.3347,8.267716535433071e-05,0.52,66.0,,,,,
,,,,,,,,,,0.3013,8.241469816272967e-05,0.53,67.0,,,,,
,,,,,,,,,,0.2799,8.215223097112861e-05,0.54,68.0,,,,,
,,,,,,,,,,0.2559,8.188976377952757e-05,0.54,69.0,,,,,
,,,,,,,,,,0.248,8.162729658792651e-05,0.55,70.0,,,,,
,,,,,,,,,,0.3061,8.136482939632547e-05,0.56,71.0,,,,,
,,,,,,,,,,0.2677,8.110236220472441e-05,0.57,72.0,,,,,
,,,,,,,,,,0.2032,8.083989501312336e-05,0.57,73.0,,,,,
,,,,,,,,,,0.2016,8.05774278215223e-05,0.58,74.0,,,,,
,,,,,,,,,,0.2398,8.031496062992126e-05,0.59,75.0,,,,,
,,,,,,,,,,0.1652,8.00524934383202e-05,0.6,76.0,,,,,
,,,,,,,,,,0.4731,7.979002624671916e-05,0.61,77.0,,,,,
,,,,,,,,,,0.148,7.952755905511812e-05,0.61,78.0,,,,,
,,,,,,,,,,0.1482,7.926509186351706e-05,0.62,79.0,,,,,
,,,,,,,,,,0.2617,7.900262467191601e-05,0.63,80.0,,,,,
,,,,,,,,,,0.1742,7.874015748031497e-05,0.64,81.0,,,,,
,,,,,,,,,,0.1175,7.847769028871391e-05,0.65,82.0,,,,,
,,,,,,,,,,0.1532,7.821522309711287e-05,0.65,83.0,,,,,
,,,,,,,,,,0.1154,7.795275590551181e-05,0.66,84.0,,,,,
,,,,,,,,,,0.0878,7.769028871391077e-05,0.67,85.0,,,,,
,,,,,,,,,,0.0861,7.742782152230972e-05,0.68,86.0,,,,,
,,,,,,,,,,0.1024,7.716535433070867e-05,0.69,87.0,,,,,
,,,,,,,,,,0.0941,7.690288713910762e-05,0.69,88.0,,,,,
,,,,,,,,,,0.0845,7.664041994750656e-05,0.7,89.0,,,,,
,,,,,,,,,,0.0703,7.637795275590552e-05,0.71,90.0,,,,,
,,,,,,,,,,0.3626,7.611548556430446e-05,0.72,91.0,,,,,
,,,,,,,,,,0.1037,7.58530183727034e-05,0.72,92.0,,,,,
,,,,,,,,,,0.0568,7.559055118110236e-05,0.73,93.0,,,,,
,,,,,,,,,,0.0904,7.532808398950132e-05,0.74,94.0,,,,,
,,,,,,,,,,0.069,7.506561679790026e-05,0.75,95.0,,,,,
,,,,,,,,,,0.0523,7.480314960629921e-05,0.76,96.0,,,,,
,,,,,,,,,,0.0646,7.454068241469817e-05,0.76,97.0,,,,,
,,,,,,,,,,0.065,7.427821522309711e-05,0.77,98.0,,,,,
,,,,,,,,,,0.0614,7.401574803149607e-05,0.78,99.0,,,,,
,,,,,,,,,,0.0915,7.375328083989501e-05,0.79,100.0,,,,,
,,,,,,,,,,0.0571,7.349081364829397e-05,0.8,101.0,,,,,
,,,,,,,,,,0.0763,7.322834645669292e-05,0.8,102.0,,,,,
,,,,,,,,,,0.0466,7.296587926509186e-05,0.81,103.0,,,,,
,,,,,,,,,,0.0684,7.270341207349082e-05,0.82,104.0,,,,,
,,,,,,,,,,0.0621,7.244094488188978e-05,0.83,105.0,,,,,
,,,,,,,,,,0.0482,7.217847769028872e-05,0.83,106.0,,,,,
,,,,,,,,,,0.2421,7.191601049868767e-05,0.84,107.0,,,,,
,,,,,,,,,,0.0953,7.165354330708662e-05,0.85,108.0,,,,,
,,,,,,,,,,0.2539,7.139107611548557e-05,0.86,109.0,,,,,
,,,,,,,,,,0.0648,7.112860892388451e-05,0.87,110.0,,,,,
,,,,,,,,,,0.0801,7.086614173228347e-05,0.87,111.0,,,,,
,,,,,,,,,,0.0567,7.060367454068241e-05,0.88,112.0,,,,,
,,,,,,,,,,0.0959,7.034120734908137e-05,0.89,113.0,,,,,
,,,,,,,,,,0.0484,7.007874015748031e-05,0.9,114.0,,,,,
,,,,,,,,,,0.0607,6.981627296587927e-05,0.91,115.0,,,,,
,,,,,,,,,,0.0401,6.955380577427821e-05,0.91,116.0,,,,,
,,,,,,,,,,0.1013,6.929133858267717e-05,0.92,117.0,,,,,
,,,,,,,,,,0.3213,6.902887139107612e-05,0.93,118.0,,,,,
,,,,,,,,,,0.0487,6.876640419947506e-05,0.94,119.0,,,,,
,,,,,,,,,,0.0639,6.850393700787402e-05,0.94,120.0,,,,,
,,,,,,,,,,0.0565,6.824146981627298e-05,0.95,121.0,,,,,
,,,,,,,,,,0.0583,6.797900262467192e-05,0.96,122.0,,,,,
,,,,,,,,,,0.0524,6.771653543307087e-05,0.97,123.0,,,,,
,,,,,,,,,,0.0404,6.745406824146982e-05,0.98,124.0,,,,,
,,,,,,,,,,0.0728,6.719160104986877e-05,0.98,125.0,,,,,
,,,,,,,,,,0.0529,6.692913385826773e-05,0.99,126.0,,,,,
,,,,,,,,,,0.0297,6.666666666666667e-05,1.0,127.0,,,,,
,,,,,,,,,,0.0591,6.640419947506563e-05,1.01,128.0,,,,,
,,,,,,,,,,0.1032,6.614173228346457e-05,1.02,129.0,,,,,
,,,,,,,,,,0.0386,6.587926509186352e-05,1.02,130.0,,,,,
,,,,,,,,,,0.0634,6.561679790026247e-05,1.03,131.0,,,,,
,,,,,,,,,,0.0269,6.535433070866141e-05,1.04,132.0,,,,,
,,,,,,,,,,0.0547,6.509186351706036e-05,1.05,133.0,,,,,
,,,,,,,,,,0.0353,6.482939632545932e-05,1.06,134.0,,,,,
,,,,,,,,,,0.1684,6.456692913385826e-05,1.06,135.0,,,,,
,,,,,,,,,,0.034,6.430446194225722e-05,1.07,136.0,,,,,
,,,,,,,,,,0.0574,6.404199475065617e-05,1.08,137.0,,,,,
,,,,,,,,,,0.0716,6.377952755905512e-05,1.09,138.0,,,,,
,,,,,,,,,,0.1939,6.351706036745407e-05,1.09,139.0,,,,,
,,,,,,,,,,0.0291,6.325459317585302e-05,1.1,140.0,,,,,
,,,,,,,,,,0.0484,6.299212598425197e-05,1.11,141.0,,,,,
,,,,,,,,,,0.0468,6.272965879265093e-05,1.12,142.0,,,,,
,,,,,,,,,,0.0714,6.246719160104987e-05,1.13,143.0,,,,,
,,,,,,,,,,0.0872,6.220472440944882e-05,1.13,144.0,,,,,
,,,,,,,,,,0.0427,6.194225721784778e-05,1.14,145.0,,,,,
,,,,,,,,,,0.0357,6.167979002624672e-05,1.15,146.0,,,,,
,,,,,,,,,,0.0704,6.141732283464568e-05,1.16,147.0,,,,,
,,,,,,,,,,0.0331,6.115485564304462e-05,1.17,148.0,,,,,
,,,,,,,,,,0.036,6.089238845144357e-05,1.17,149.0,,,,,
,,,,,,,,,,0.2446,6.0629921259842526e-05,1.18,150.0,,,,,
,,,,,,,,,,0.0409,6.036745406824147e-05,1.19,151.0,,,,,
,,,,,,,,,,0.2266,6.0104986876640425e-05,1.2,152.0,,,,,
,,,,,,,,,,0.0468,5.984251968503938e-05,1.2,153.0,,,,,
,,,,,,,,,,0.1226,5.958005249343832e-05,1.21,154.0,,,,,
,,,,,,,,,,0.2609,5.931758530183727e-05,1.22,155.0,,,,,
,,,,,,,,,,0.0718,5.905511811023622e-05,1.23,156.0,,,,,
,,,,,,,,,,0.2207,5.879265091863517e-05,1.24,157.0,,,,,
,,,,,,,,,,0.0745,5.8530183727034126e-05,1.24,158.0,,,,,
,,,,,,,,,,0.0514,5.826771653543307e-05,1.25,159.0,,,,,
,,,,,,,,,,0.038,5.8005249343832024e-05,1.26,160.0,,,,,
,,,,,,,,,,0.1638,5.774278215223098e-05,1.27,161.0,,,,,
,,,,,,,,,,0.0736,5.748031496062992e-05,1.28,162.0,,,,,
,,,,,,,,,,0.0453,5.721784776902888e-05,1.28,163.0,,,,,
,,,,,,,,,,0.0328,5.695538057742782e-05,1.29,164.0,,,,,
,,,,,,,,,,0.0295,5.6692913385826777e-05,1.3,165.0,,,,,
,,,,,,,,,,0.2312,5.6430446194225726e-05,1.31,166.0,,,,,
,,,,,,,,,,0.0438,5.616797900262467e-05,1.31,167.0,,,,,
,,,,,,,,,,0.0267,5.5905511811023624e-05,1.32,168.0,,,,,
,,,,,,,,,,0.0905,5.564304461942258e-05,1.33,169.0,,,,,
,,,,,,,,,,0.2577,5.538057742782152e-05,1.34,170.0,,,,,
,,,,,,,,,,0.0164,5.511811023622048e-05,1.35,171.0,,,,,
,,,,,,,,,,0.3157,5.485564304461942e-05,1.35,172.0,,,,,
,,,,,,,,,,0.0288,5.4593175853018376e-05,1.36,173.0,,,,,
,,,,,,,,,,0.1031,5.433070866141733e-05,1.37,174.0,,,,,
,,,,,,,,,,0.0368,5.4068241469816274e-05,1.38,175.0,,,,,
,,,,,,,,,,0.1157,5.3805774278215223e-05,1.39,176.0,,,,,
,,,,,,,,,,0.0196,5.354330708661418e-05,1.39,177.0,,,,,
,,,,,,,,,,0.0272,5.328083989501312e-05,1.4,178.0,,,,,
,,,,,,,,,,0.0716,5.301837270341208e-05,1.41,179.0,,,,,
,,,,,,,,,,0.2347,5.275590551181102e-05,1.42,180.0,,,,,
,,,,,,,,,,0.2129,5.2493438320209976e-05,1.43,181.0,,,,,
,,,,,,,,,,0.039,5.223097112860893e-05,1.43,182.0,,,,,
,,,,,,,,,,0.053,5.1968503937007874e-05,1.44,183.0,,,,,
,,,,,,,,,,0.0241,5.170603674540683e-05,1.45,184.0,,,,,
,,,,,,,,,,0.0496,5.144356955380578e-05,1.46,185.0,,,,,
,,,,,,,,,,0.0283,5.118110236220473e-05,1.46,186.0,,,,,
,,,,,,,,,,0.1971,5.091863517060368e-05,1.47,187.0,,,,,
,,,,,,,,,,0.0395,5.065616797900262e-05,1.48,188.0,,,,,
,,,,,,,,,,0.0281,5.0393700787401575e-05,1.49,189.0,,,,,
,,,,,,,,,,0.0269,5.013123359580053e-05,1.5,190.0,,,,,
,,,,,,,,,,0.205,4.986876640419948e-05,1.5,191.0,,,,,
,,,,,,,,,,0.0725,4.960629921259843e-05,1.51,192.0,,,,,
,,,,,,,,,,0.0307,4.934383202099738e-05,1.52,193.0,,,,,
,,,,,,,,,,0.1758,4.908136482939633e-05,1.53,194.0,,,,,
,,,,,,,,,,0.192,4.881889763779528e-05,1.54,195.0,,,,,
,,,,,,,,,,0.1034,4.8556430446194226e-05,1.54,196.0,,,,,
,,,,,,,,,,0.0521,4.8293963254593175e-05,1.55,197.0,,,,,
,,,,,,,,,,0.0255,4.8031496062992124e-05,1.56,198.0,,,,,
,,,,,,,,,,0.0678,4.776902887139108e-05,1.57,199.0,,,,,
,,,,,,,,,,0.0497,4.750656167979003e-05,1.57,200.0,,,,,
,,,,,,,,,,0.0475,4.724409448818898e-05,1.58,201.0,,,,,
,,,,,,,,,,0.0233,4.698162729658793e-05,1.59,202.0,,,,,
,,,,,,,,,,0.0433,4.671916010498688e-05,1.6,203.0,,,,,
,,,,,,,,,,0.0228,4.645669291338583e-05,1.61,204.0,,,,,
,,,,,,,,,,0.0259,4.619422572178478e-05,1.61,205.0,,,,,
,,,,,,,,,,0.0276,4.593175853018373e-05,1.62,206.0,,,,,
,,,,,,,,,,0.0394,4.566929133858268e-05,1.63,207.0,,,,,
,,,,,,,,,,0.2184,4.540682414698163e-05,1.64,208.0,,,,,
,,,,,,,,,,0.0974,4.514435695538058e-05,1.65,209.0,,,,,
,,,,,,,,,,0.048,4.488188976377953e-05,1.65,210.0,,,,,
,,,,,,,,,,0.0206,4.461942257217848e-05,1.66,211.0,,,,,
,,,,,,,,,,0.0277,4.435695538057743e-05,1.67,212.0,,,,,
,,,,,,,,,,0.0369,4.409448818897638e-05,1.68,213.0,,,,,
,,,,,,,,,,0.0191,4.383202099737533e-05,1.69,214.0,,,,,
,,,,,,,,,,0.1277,4.356955380577428e-05,1.69,215.0,,,,,
,,,,,,,,,,0.022,4.330708661417323e-05,1.7,216.0,,,,,
,,,,,,,,,,0.189,4.304461942257218e-05,1.71,217.0,,,,,
,,,,,,,,,,0.397,4.2782152230971126e-05,1.72,218.0,,,,,
,,,,,,,,,,0.0501,4.251968503937008e-05,1.72,219.0,,,,,
,,,,,,,,,,0.0251,4.225721784776903e-05,1.73,220.0,,,,,
,,,,,,,,,,0.0772,4.199475065616798e-05,1.74,221.0,,,,,
,,,,,,,,,,0.0206,4.173228346456693e-05,1.75,222.0,,,,,
,,,,,,,,,,0.0406,4.1469816272965886e-05,1.76,223.0,,,,,
,,,,,,,,,,0.0215,4.1207349081364835e-05,1.76,224.0,,,,,
,,,,,,,,,,0.0446,4.0944881889763784e-05,1.77,225.0,,,,,
,,,,,,,,,,0.1067,4.068241469816273e-05,1.78,226.0,,,,,
,,,,,,,,,,0.074,4.041994750656168e-05,1.79,227.0,,,,,
,,,,,,,,,,0.0341,4.015748031496063e-05,1.8,228.0,,,,,
,,,,,,,,,,0.1694,3.989501312335958e-05,1.8,229.0,,,,,
,,,,,,,,,,0.0487,3.963254593175853e-05,1.81,230.0,,,,,
,,,,,,,,,,0.0395,3.9370078740157485e-05,1.82,231.0,,,,,
,,,,,,,,,,0.0991,3.9107611548556434e-05,1.83,232.0,,,,,
,,,,,,,,,,0.0262,3.8845144356955383e-05,1.83,233.0,,,,,
,,,,,,,,,,0.0203,3.858267716535433e-05,1.84,234.0,,,,,
,,,,,,,,,,0.1686,3.832020997375328e-05,1.85,235.0,,,,,
,,,,,,,,,,0.0365,3.805774278215223e-05,1.86,236.0,,,,,
,,,,,,,,,,0.0207,3.779527559055118e-05,1.87,237.0,,,,,
,,,,,,,,,,0.0492,3.753280839895013e-05,1.87,238.0,,,,,
,,,,,,,,,,0.0444,3.7270341207349085e-05,1.88,239.0,,,,,
,,,,,,,,,,0.0474,3.7007874015748034e-05,1.89,240.0,,,,,
,,,,,,,,,,0.0208,3.674540682414698e-05,1.9,241.0,,,,,
,,,,,,,,,,0.1092,3.648293963254593e-05,1.91,242.0,,,,,
,,,,,,,,,,0.2481,3.622047244094489e-05,1.91,243.0,,,,,
,,,,,,,,,,0.0354,3.595800524934384e-05,1.92,244.0,,,,,
,,,,,,,,,,0.0434,3.5695538057742786e-05,1.93,245.0,,,,,
,,,,,,,,,,0.0206,3.5433070866141735e-05,1.94,246.0,,,,,
,,,,,,,,,,0.0269,3.5170603674540684e-05,1.94,247.0,,,,,
,,,,,,,,,,0.0438,3.4908136482939634e-05,1.95,248.0,,,,,
,,,,,,,,,,0.0262,3.464566929133858e-05,1.96,249.0,,,,,
,,,,,,,,,,0.0419,3.438320209973753e-05,1.97,250.0,,,,,
,,,,,,,,,,0.0372,3.412073490813649e-05,1.98,251.0,,,,,
,,,,,,,,,,0.2608,3.385826771653544e-05,1.98,252.0,,,,,
,,,,,,,,,,0.0217,3.3595800524934386e-05,1.99,253.0,,,,,
,,,,,,,,,,0.0194,3.3333333333333335e-05,2.0,254.0,,,,,
,,,,,,,,,,0.1218,3.3070866141732284e-05,2.01,255.0,,,,,
,,,,,,,,,,0.0985,3.280839895013123e-05,2.02,256.0,,,,,
,,,,,,,,,,0.093,3.254593175853018e-05,2.02,257.0,,,,,
,,,,,,,,,,0.0176,3.228346456692913e-05,2.03,258.0,,,,,
,,,,,,,,,,0.0497,3.202099737532809e-05,2.04,259.0,,,,,
,,,,,,,,,,0.0535,3.1758530183727036e-05,2.05,260.0,,,,,
,,,,,,,,,,0.0537,3.1496062992125985e-05,2.06,261.0,,,,,
,,,,,,,,,,0.0187,3.1233595800524935e-05,2.06,262.0,,,,,
,,,,,,,,,,0.0814,3.097112860892389e-05,2.07,263.0,,,,,
,,,,,,,,,,0.0252,3.070866141732284e-05,2.08,264.0,,,,,
,,,,,,,,,,0.0219,3.0446194225721785e-05,2.09,265.0,,,,,
,,,,,,,,,,0.0381,3.0183727034120734e-05,2.09,266.0,,,,,
,,,,,,,,,,0.0285,2.992125984251969e-05,2.1,267.0,,,,,
,,,,,,,,,,0.0219,2.9658792650918636e-05,2.11,268.0,,,,,
,,,,,,,,,,0.0982,2.9396325459317585e-05,2.12,269.0,,,,,
,,,,,,,,,,0.191,2.9133858267716534e-05,2.13,270.0,,,,,
,,,,,,,,,,0.2196,2.887139107611549e-05,2.13,271.0,,,,,
,,,,,,,,,,0.0672,2.860892388451444e-05,2.14,272.0,,,,,
,,,,,,,,,,0.0221,2.8346456692913388e-05,2.15,273.0,,,,,
,,,,,,,,,,0.016,2.8083989501312334e-05,2.16,274.0,,,,,
,,,,,,,,,,0.0516,2.782152230971129e-05,2.17,275.0,,,,,
,,,,,,,,,,0.0443,2.755905511811024e-05,2.17,276.0,,,,,
,,,,,,,,,,0.0165,2.7296587926509188e-05,2.18,277.0,,,,,
,,,,,,,,,,0.0208,2.7034120734908137e-05,2.19,278.0,,,,,
,,,,,,,,,,0.0194,2.677165354330709e-05,2.2,279.0,,,,,
,,,,,,,,,,0.0703,2.650918635170604e-05,2.2,280.0,,,,,
,,,,,,,,,,0.0277,2.6246719160104988e-05,2.21,281.0,,,,,
,,,,,,,,,,0.0269,2.5984251968503937e-05,2.22,282.0,,,,,
,,,,,,,,,,0.0445,2.572178477690289e-05,2.23,283.0,,,,,
,,,,,,,,,,0.0275,2.545931758530184e-05,2.24,284.0,,,,,
,,,,,,,,,,0.2363,2.5196850393700788e-05,2.24,285.0,,,,,
,,,,,,,,,,0.0127,2.493438320209974e-05,2.25,286.0,,,,,
,,,,,,,,,,0.0242,2.467191601049869e-05,2.26,287.0,,,,,
,,,,,,,,,,0.0658,2.440944881889764e-05,2.27,288.0,,,,,
,,,,,,,,,,0.0281,2.4146981627296587e-05,2.28,289.0,,,,,
,,,,,,,,,,0.0467,2.388451443569554e-05,2.28,290.0,,,,,
,,,,,,,,,,0.0209,2.362204724409449e-05,2.29,291.0,,,,,
,,,,,,,,,,0.0183,2.335958005249344e-05,2.3,292.0,,,,,
,,,,,,,,,,0.0271,2.309711286089239e-05,2.31,293.0,,,,,
,,,,,,,,,,0.1949,2.283464566929134e-05,2.31,294.0,,,,,
,,,,,,,,,,0.2265,2.257217847769029e-05,2.32,295.0,,,,,
,,,,,,,,,,0.1235,2.230971128608924e-05,2.33,296.0,,,,,
,,,,,,,,,,0.0331,2.204724409448819e-05,2.34,297.0,,,,,
,,,,,,,,,,0.2177,2.178477690288714e-05,2.35,298.0,,,,,
,,,,,,,,,,0.0456,2.152230971128609e-05,2.35,299.0,,,,,
,,,,,,,,,,0.2361,2.125984251968504e-05,2.36,300.0,,,,,
0.06984075158834457,0.9844283004132982,0.9844283004132982,0.9844283004132982,0.9844283004132982,0.9753655749025832,"[[0, 0, 107, 0], [0, 0, 207, 0], [0, 0, 30776, 157], [0, 0, 256, 15796]]",41.5087,16.358,1.036,,,2.36,300.0,,,,,
,,,,,,,,,,0.057,2.099737532808399e-05,2.37,301.0,,,,,
,,,,,,,,,,0.1573,2.0734908136482943e-05,2.38,302.0,,,,,
,,,,,,,,,,0.0358,2.0472440944881892e-05,2.39,303.0,,,,,
,,,,,,,,,,0.4629,2.020997375328084e-05,2.39,304.0,,,,,
,,,,,,,,,,0.026,1.994750656167979e-05,2.4,305.0,,,,,
,,,,,,,,,,0.0207,1.9685039370078743e-05,2.41,306.0,,,,,
,,,,,,,,,,0.0155,1.9422572178477692e-05,2.42,307.0,,,,,
,,,,,,,,,,0.0452,1.916010498687664e-05,2.43,308.0,,,,,
,,,,,,,,,,0.111,1.889763779527559e-05,2.43,309.0,,,,,
,,,,,,,,,,0.0223,1.8635170603674542e-05,2.44,310.0,,,,,
,,,,,,,,,,0.0317,1.837270341207349e-05,2.45,311.0,,,,,
,,,,,,,,,,0.0253,1.8110236220472444e-05,2.46,312.0,,,,,
,,,,,,,,,,0.1941,1.7847769028871393e-05,2.46,313.0,,,,,
,,,,,,,,,,0.0545,1.7585301837270342e-05,2.47,314.0,,,,,
,,,,,,,,,,0.082,1.732283464566929e-05,2.48,315.0,,,,,
,,,,,,,,,,0.1572,1.7060367454068244e-05,2.49,316.0,,,,,
,,,,,,,,,,0.0167,1.6797900262467193e-05,2.5,317.0,,,,,
,,,,,,,,,,0.0257,1.6535433070866142e-05,2.5,318.0,,,,,
,,,,,,,,,,0.0218,1.627296587926509e-05,2.51,319.0,,,,,
,,,,,,,,,,0.0222,1.6010498687664044e-05,2.52,320.0,,,,,
,,,,,,,,,,0.0268,1.5748031496062993e-05,2.53,321.0,,,,,
,,,,,,,,,,0.0407,1.5485564304461945e-05,2.54,322.0,,,,,
,,,,,,,,,,0.0243,1.5223097112860893e-05,2.54,323.0,,,,,
,,,,,,,,,,0.0578,1.4960629921259845e-05,2.55,324.0,,,,,
,,,,,,,,,,0.0304,1.4698162729658793e-05,2.56,325.0,,,,,
,,,,,,,,,,0.0333,1.4435695538057745e-05,2.57,326.0,,,,,
,,,,,,,,,,0.0368,1.4173228346456694e-05,2.57,327.0,,,,,
,,,,,,,,,,0.2059,1.3910761154855645e-05,2.58,328.0,,,,,
,,,,,,,,,,0.0463,1.3648293963254594e-05,2.59,329.0,,,,,
,,,,,,,,,,0.0501,1.3385826771653545e-05,2.6,330.0,,,,,
,,,,,,,,,,0.0313,1.3123359580052494e-05,2.61,331.0,,,,,
,,,,,,,,,,0.0199,1.2860892388451445e-05,2.61,332.0,,,,,
,,,,,,,,,,0.1753,1.2598425196850394e-05,2.62,333.0,,,,,
,,,,,,,,,,0.0402,1.2335958005249345e-05,2.63,334.0,,,,,
,,,,,,,,,,0.0417,1.2073490813648294e-05,2.64,335.0,,,,,
,,,,,,,,,,0.0469,1.1811023622047245e-05,2.65,336.0,,,,,
,,,,,,,,,,0.1241,1.1548556430446195e-05,2.65,337.0,,,,,
,,,,,,,,,,0.0293,1.1286089238845144e-05,2.66,338.0,,,,,
,,,,,,,,,,0.0351,1.1023622047244095e-05,2.67,339.0,,,,,
,,,,,,,,,,0.1913,1.0761154855643044e-05,2.68,340.0,,,,,
,,,,,,,,,,0.0764,1.0498687664041995e-05,2.69,341.0,,,,,
,,,,,,,,,,0.0814,1.0236220472440946e-05,2.69,342.0,,,,,
,,,,,,,,,,0.1088,9.973753280839895e-06,2.7,343.0,,,,,
