eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.5804,7.997432605905007e-05,0.2,156.0,,,,,
,,,,,,,,,,0.4275,7.984595635430039e-05,0.2,157.0,,,,,
,,,,,,,,,,0.209,7.971758664955071e-05,0.2,158.0,,,,,
,,,,,,,,,,0.562,7.958921694480103e-05,0.2,159.0,,,,,
,,,,,,,,,,0.2667,7.946084724005135e-05,0.21,160.0,,,,,
,,,,,,,,,,0.5308,7.933247753530167e-05,0.21,161.0,,,,,
,,,,,,,,,,0.5879,7.9204107830552e-05,0.21,162.0,,,,,
,,,,,,,,,,0.3356,7.907573812580231e-05,0.21,163.0,,,,,
,,,,,,,,,,0.4353,7.894736842105263e-05,0.21,164.0,,,,,
,,,,,,,,,,0.4347,7.881899871630297e-05,0.21,165.0,,,,,
,,,,,,,,,,0.599,7.869062901155327e-05,0.21,166.0,,,,,
,,,,,,,,,,0.1534,7.85622593068036e-05,0.21,167.0,,,,,
,,,,,,,,,,0.2744,7.843388960205393e-05,0.22,168.0,,,,,
,,,,,,,,,,0.2668,7.830551989730423e-05,0.22,169.0,,,,,
,,,,,,,,,,0.3822,7.817715019255455e-05,0.22,170.0,,,,,
,,,,,,,,,,0.1819,7.804878048780489e-05,0.22,171.0,,,,,
,,,,,,,,,,0.2264,7.79204107830552e-05,0.22,172.0,,,,,
,,,,,,,,,,0.3576,7.779204107830553e-05,0.22,173.0,,,,,
,,,,,,,,,,0.2788,7.766367137355585e-05,0.22,174.0,,,,,
,,,,,,,,,,0.2328,7.753530166880617e-05,0.22,175.0,,,,,
,,,,,,,,,,0.22,7.740693196405649e-05,0.23,176.0,,,,,
,,,,,,,,,,0.333,7.727856225930681e-05,0.23,177.0,,,,,
,,,,,,,,,,0.211,7.715019255455713e-05,0.23,178.0,,,,,
,,,,,,,,,,0.0727,7.702182284980745e-05,0.23,179.0,,,,,
,,,,,,,,,,0.2689,7.689345314505777e-05,0.23,180.0,,,,,
,,,,,,,,,,0.4751,7.676508344030809e-05,0.23,181.0,,,,,
,,,,,,,,,,0.1221,7.663671373555841e-05,0.23,182.0,,,,,
,,,,,,,,,,0.2523,7.650834403080873e-05,0.23,183.0,,,,,
,,,,,,,,,,0.1907,7.637997432605905e-05,0.24,184.0,,,,,
,,,,,,,,,,0.3194,7.625160462130937e-05,0.24,185.0,,,,,
,,,,,,,,,,0.2242,7.612323491655969e-05,0.24,186.0,,,,,
,,,,,,,,,,0.1835,7.599486521181001e-05,0.24,187.0,,,,,
,,,,,,,,,,0.4852,7.586649550706035e-05,0.24,188.0,,,,,
,,,,,,,,,,0.6176,7.573812580231065e-05,0.24,189.0,,,,,
,,,,,,,,,,0.259,7.560975609756099e-05,0.24,190.0,,,,,
,,,,,,,,,,0.2431,7.54813863928113e-05,0.25,191.0,,,,,
,,,,,,,,,,0.4859,7.535301668806161e-05,0.25,192.0,,,,,
,,,,,,,,,,0.3116,7.522464698331195e-05,0.25,193.0,,,,,
,,,,,,,,,,0.5222,7.509627727856227e-05,0.25,194.0,,,,,
,,,,,,,,,,0.2698,7.496790757381257e-05,0.25,195.0,,,,,
,,,,,,,,,,0.0729,7.483953786906291e-05,0.25,196.0,,,,,
,,,,,,,,,,0.1479,7.471116816431323e-05,0.25,197.0,,,,,
,,,,,,,,,,0.2576,7.458279845956355e-05,0.25,198.0,,,,,
,,,,,,,,,,0.804,7.445442875481387e-05,0.26,199.0,,,,,
,,,,,,,,,,0.1543,7.432605905006419e-05,0.26,200.0,,,,,
,,,,,,,,,,0.1458,7.419768934531451e-05,0.26,201.0,,,,,
,,,,,,,,,,0.2164,7.406931964056483e-05,0.26,202.0,,,,,
,,,,,,,,,,0.3166,7.394094993581515e-05,0.26,203.0,,,,,
,,,,,,,,,,0.1465,7.381258023106547e-05,0.26,204.0,,,,,
,,,,,,,,,,0.3538,7.368421052631579e-05,0.26,205.0,,,,,
