eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.1758,8.00524934383202e-05,0.6,76.0,,,,,
,,,,,,,,,,0.5272,7.979002624671916e-05,0.61,77.0,,,,,
,,,,,,,,,,0.154,7.952755905511812e-05,0.61,78.0,,,,,
,,,,,,,,,,0.1537,7.926509186351706e-05,0.62,79.0,,,,,
,,,,,,,,,,0.2855,7.900262467191601e-05,0.63,80.0,,,,,
,,,,,,,,,,0.185,7.874015748031497e-05,0.64,81.0,,,,,
,,,,,,,,,,0.1229,7.847769028871391e-05,0.65,82.0,,,,,
,,,,,,,,,,0.1599,7.821522309711287e-05,0.65,83.0,,,,,
,,,,,,,,,,0.1217,7.795275590551181e-05,0.66,84.0,,,,,
,,,,,,,,,,0.0922,7.769028871391077e-05,0.67,85.0,,,,,
,,,,,,,,,,0.0899,7.742782152230972e-05,0.68,86.0,,,,,
,,,,,,,,,,0.1085,7.716535433070867e-05,0.69,87.0,,,,,
,,,,,,,,,,0.0985,7.690288713910762e-05,0.69,88.0,,,,,
,,,,,,,,,,0.0879,7.664041994750656e-05,0.7,89.0,,,,,
,,,,,,,,,,0.0726,7.637795275590552e-05,0.71,90.0,,,,,
,,,,,,,,,,0.4051,7.611548556430446e-05,0.72,91.0,,,,,
,,,,,,,,,,0.1118,7.58530183727034e-05,0.72,92.0,,,,,
,,,,,,,,,,0.0582,7.559055118110236e-05,0.73,93.0,,,,,
,,,,,,,,,,0.0952,7.532808398950132e-05,0.74,94.0,,,,,
,,,,,,,,,,0.0722,7.506561679790026e-05,0.75,95.0,,,,,
,,,,,,,,,,0.0534,7.480314960629921e-05,0.76,96.0,,,,,
,,,,,,,,,,0.0671,7.454068241469817e-05,0.76,97.0,,,,,
,,,,,,,,,,0.068,7.427821522309711e-05,0.77,98.0,,,,,
,,,,,,,,,,0.0656,7.401574803149607e-05,0.78,99.0,,,,,
,,,,,,,,,,0.0986,7.375328083989501e-05,0.79,100.0,,,,,
,,,,,,,,,,0.0597,7.349081364829397e-05,0.8,101.0,,,,,
,,,,,,,,,,0.0819,7.322834645669292e-05,0.8,102.0,,,,,
,,,,,,,,,,0.0474,7.296587926509186e-05,0.81,103.0,,,,,
,,,,,,,,,,0.0722,7.270341207349082e-05,0.82,104.0,,,,,
,,,,,,,,,,0.066,7.244094488188978e-05,0.83,105.0,,,,,
,,,,,,,,,,0.0498,7.217847769028872e-05,0.83,106.0,,,,,
,,,,,,,,,,0.2742,7.191601049868767e-05,0.84,107.0,,,,,
,,,,,,,,,,0.1052,7.165354330708662e-05,0.85,108.0,,,,,
,,,,,,,,,,0.2878,7.139107611548557e-05,0.86,109.0,,,,,
,,,,,,,,,,0.0691,7.112860892388451e-05,0.87,110.0,,,,,
,,,,,,,,,,0.0859,7.086614173228347e-05,0.87,111.0,,,,,
,,,,,,,,,,0.0608,7.060367454068241e-05,0.88,112.0,,,,,
,,,,,,,,,,0.1037,7.034120734908137e-05,0.89,113.0,,,,,
,,,,,,,,,,0.052,7.007874015748031e-05,0.9,114.0,,,,,
,,,,,,,,,,0.0656,6.981627296587927e-05,0.91,115.0,,,,,
,,,,,,,,,,0.042,6.955380577427821e-05,0.91,116.0,,,,,
,,,,,,,,,,0.1102,6.929133858267717e-05,0.92,117.0,,,,,
,,,,,,,,,,0.3604,6.902887139107612e-05,0.93,118.0,,,,,
,,,,,,,,,,0.0521,6.876640419947506e-05,0.94,119.0,,,,,
,,,,,,,,,,0.0686,6.850393700787402e-05,0.94,120.0,,,,,
,,,,,,,,,,0.0598,6.824146981627298e-05,0.95,121.0,,,,,
,,,,,,,,,,0.0634,6.797900262467192e-05,0.96,122.0,,,,,
,,,,,,,,,,0.056,6.771653543307087e-05,0.97,123.0,,,,,
,,,,,,,,,,0.0424,6.745406824146982e-05,0.98,124.0,,,,,
,,,,,,,,,,0.0793,6.719160104986877e-05,0.98,125.0,,,,,
,,,,,,,,,,0.0544,6.692913385826773e-05,0.99,126.0,,,,,
,,,,,,,,,,0.0019,6.666666666666667e-05,1.0,127.0,,,,,
,,,,,,,,,,0.0641,6.640419947506563e-05,1.01,128.0,,,,,
,,,,,,,,,,0.1141,6.614173228346457e-05,1.02,129.0,,,,,
,,,,,,,,,,0.0447,6.587926509186352e-05,1.02,130.0,,,,,
,,,,,,,,,,0.0688,6.561679790026247e-05,1.03,131.0,,,,,
,,,,,,,,,,0.031,6.535433070866141e-05,1.04,132.0,,,,,
,,,,,,,,,,0.058,6.509186351706036e-05,1.05,133.0,,,,,
,,,,,,,,,,0.038,6.482939632545932e-05,1.06,134.0,,,,,
,,,,,,,,,,0.1846,6.456692913385826e-05,1.06,135.0,,,,,
,,,,,,,,,,0.0357,6.430446194225722e-05,1.07,136.0,,,,,
,,,,,,,,,,0.0607,6.404199475065617e-05,1.08,137.0,,,,,
,,,,,,,,,,0.0787,6.377952755905512e-05,1.09,138.0,,,,,
,,,,,,,,,,0.2217,6.351706036745407e-05,1.09,139.0,,,,,
,,,,,,,,,,0.0311,6.325459317585302e-05,1.1,140.0,,,,,
,,,,,,,,,,0.051,6.299212598425197e-05,1.11,141.0,,,,,
,,,,,,,,,,0.0483,6.272965879265093e-05,1.12,142.0,,,,,
,,,,,,,,,,0.0729,6.246719160104987e-05,1.13,143.0,,,,,
,,,,,,,,,,0.0945,6.220472440944882e-05,1.13,144.0,,,,,
,,,,,,,,,,0.0466,6.194225721784778e-05,1.14,145.0,,,,,
,,,,,,,,,,0.0386,6.167979002624672e-05,1.15,146.0,,,,,
,,,,,,,,,,0.0763,6.141732283464568e-05,1.16,147.0,,,,,
,,,,,,,,,,0.0363,6.115485564304462e-05,1.17,148.0,,,,,
,,,,,,,,,,0.0392,6.089238845144357e-05,1.17,149.0,,,,,
,,,,,,,,,,0.2769,6.0629921259842526e-05,1.18,150.0,,,,,
0.08059874176979065,0.9791079318325268,0.9791079318325268,0.9791079318325268,0.9791079318325268,0.9667551009698351,"[[0, 0, 316, 22], [0, 0, 207, 0], [0, 0, 30805, 128], [0, 0, 320, 15732]]",41.753,16.262,1.03,,,1.18,150.0,,,,,
,,,,,,,,,,0.0445,6.036745406824147e-05,1.19,151.0,,,,,
,,,,,,,,,,0.2571,6.0104986876640425e-05,1.2,152.0,,,,,
,,,,,,,,,,0.0497,5.984251968503938e-05,1.2,153.0,,,,,
,,,,,,,,,,0.1378,5.958005249343832e-05,1.21,154.0,,,,,
,,,,,,,,,,0.2958,5.931758530183727e-05,1.22,155.0,,,,,
,,,,,,,,,,0.0799,5.905511811023622e-05,1.23,156.0,,,,,
,,,,,,,,,,0.2528,5.879265091863517e-05,1.24,157.0,,,,,
,,,,,,,,,,0.0834,5.8530183727034126e-05,1.24,158.0,,,,,
,,,,,,,,,,0.0567,5.826771653543307e-05,1.25,159.0,,,,,
,,,,,,,,,,0.0411,5.8005249343832024e-05,1.26,160.0,,,,,
,,,,,,,,,,0.1824,5.774278215223098e-05,1.27,161.0,,,,,
,,,,,,,,,,0.0811,5.748031496062992e-05,1.28,162.0,,,,,
,,,,,,,,,,0.0466,5.721784776902888e-05,1.28,163.0,,,,,
,,,,,,,,,,0.0366,5.695538057742782e-05,1.29,164.0,,,,,
,,,,,,,,,,0.0303,5.6692913385826777e-05,1.3,165.0,,,,,
,,,,,,,,,,0.2604,5.6430446194225726e-05,1.31,166.0,,,,,
,,,,,,,,,,0.0465,5.616797900262467e-05,1.31,167.0,,,,,
,,,,,,,,,,0.0281,5.5905511811023624e-05,1.32,168.0,,,,,
,,,,,,,,,,0.1012,5.564304461942258e-05,1.33,169.0,,,,,
,,,,,,,,,,0.29,5.538057742782152e-05,1.34,170.0,,,,,
,,,,,,,,,,0.0177,5.511811023622048e-05,1.35,171.0,,,,,
,,,,,,,,,,0.3552,5.485564304461942e-05,1.35,172.0,,,,,
,,,,,,,,,,0.0321,5.4593175853018376e-05,1.36,173.0,,,,,
,,,,,,,,,,0.1112,5.433070866141733e-05,1.37,174.0,,,,,
,,,,,,,,,,0.0394,5.4068241469816274e-05,1.38,175.0,,,,,
,,,,,,,,,,0.1273,5.3805774278215223e-05,1.39,176.0,,,,,
,,,,,,,,,,0.0213,5.354330708661418e-05,1.39,177.0,,,,,
,,,,,,,,,,0.029,5.328083989501312e-05,1.4,178.0,,,,,
,,,,,,,,,,0.0773,5.301837270341208e-05,1.41,179.0,,,,,
,,,,,,,,,,0.2628,5.275590551181102e-05,1.42,180.0,,,,,
,,,,,,,,,,0.2421,5.2493438320209976e-05,1.43,181.0,,,,,
,,,,,,,,,,0.0415,5.223097112860893e-05,1.43,182.0,,,,,
,,,,,,,,,,0.0604,5.1968503937007874e-05,1.44,183.0,,,,,
,,,,,,,,,,0.0259,5.170603674540683e-05,1.45,184.0,,,,,
,,,,,,,,,,0.0549,5.144356955380578e-05,1.46,185.0,,,,,
,,,,,,,,,,0.0302,5.118110236220473e-05,1.46,186.0,,,,,
,,,,,,,,,,0.2246,5.091863517060368e-05,1.47,187.0,,,,,
,,,,,,,,,,0.0426,5.065616797900262e-05,1.48,188.0,,,,,
,,,,,,,,,,0.0314,5.0393700787401575e-05,1.49,189.0,,,,,
,,,,,,,,,,0.0293,5.013123359580053e-05,1.5,190.0,,,,,
,,,,,,,,,,0.23,4.986876640419948e-05,1.5,191.0,,,,,
,,,,,,,,,,0.0746,4.960629921259843e-05,1.51,192.0,,,,,
,,,,,,,,,,0.034,4.934383202099738e-05,1.52,193.0,,,,,
,,,,,,,,,,0.1958,4.908136482939633e-05,1.53,194.0,,,,,
,,,,,,,,,,0.2143,4.881889763779528e-05,1.54,195.0,,,,,
,,,,,,,,,,0.1149,4.8556430446194226e-05,1.54,196.0,,,,,
,,,,,,,,,,0.0586,4.8293963254593175e-05,1.55,197.0,,,,,
,,,,,,,,,,0.028,4.8031496062992124e-05,1.56,198.0,,,,,
,,,,,,,,,,0.0753,4.776902887139108e-05,1.57,199.0,,,,,
,,,,,,,,,,0.054,4.750656167979003e-05,1.57,200.0,,,,,
,,,,,,,,,,0.0516,4.724409448818898e-05,1.58,201.0,,,,,
,,,,,,,,,,0.0247,4.698162729658793e-05,1.59,202.0,,,,,
,,,,,,,,,,0.0474,4.671916010498688e-05,1.6,203.0,,,,,
,,,,,,,,,,0.0248,4.645669291338583e-05,1.61,204.0,,,,,
,,,,,,,,,,0.0274,4.619422572178478e-05,1.61,205.0,,,,,
,,,,,,,,,,0.0293,4.593175853018373e-05,1.62,206.0,,,,,
,,,,,,,,,,0.043,4.566929133858268e-05,1.63,207.0,,,,,
,,,,,,,,,,0.2446,4.540682414698163e-05,1.64,208.0,,,,,
,,,,,,,,,,0.1067,4.514435695538058e-05,1.65,209.0,,,,,
,,,,,,,,,,0.0519,4.488188976377953e-05,1.65,210.0,,,,,
,,,,,,,,,,0.0224,4.461942257217848e-05,1.66,211.0,,,,,
,,,,,,,,,,0.0304,4.435695538057743e-05,1.67,212.0,,,,,
,,,,,,,,,,0.04,4.409448818897638e-05,1.68,213.0,,,,,
,,,,,,,,,,0.0203,4.383202099737533e-05,1.69,214.0,,,,,
,,,,,,,,,,0.1377,4.356955380577428e-05,1.69,215.0,,,,,
,,,,,,,,,,0.0229,4.330708661417323e-05,1.7,216.0,,,,,
,,,,,,,,,,0.2109,4.304461942257218e-05,1.71,217.0,,,,,
,,,,,,,,,,0.4474,4.2782152230971126e-05,1.72,218.0,,,,,
,,,,,,,,,,0.0525,4.251968503937008e-05,1.72,219.0,,,,,
,,,,,,,,,,0.028,4.225721784776903e-05,1.73,220.0,,,,,
,,,,,,,,,,0.0793,4.199475065616798e-05,1.74,221.0,,,,,
,,,,,,,,,,0.0227,4.173228346456693e-05,1.75,222.0,,,,,
,,,,,,,,,,0.0447,4.1469816272965886e-05,1.76,223.0,,,,,
,,,,,,,,,,0.0231,4.1207349081364835e-05,1.76,224.0,,,,,
,,,,,,,,,,0.0484,4.0944881889763784e-05,1.77,225.0,,,,,
,,,,,,,,,,0.1217,4.068241469816273e-05,1.78,226.0,,,,,
,,,,,,,,,,0.0797,4.041994750656168e-05,1.79,227.0,,,,,
,,,,,,,,,,0.037,4.015748031496063e-05,1.8,228.0,,,,,
,,,,,,,,,,0.1873,3.989501312335958e-05,1.8,229.0,,,,,
,,,,,,,,,,0.0542,3.963254593175853e-05,1.81,230.0,,,,,
,,,,,,,,,,0.0429,3.9370078740157485e-05,1.82,231.0,,,,,
,,,,,,,,,,0.1066,3.9107611548556434e-05,1.83,232.0,,,,,
,,,,,,,,,,0.0287,3.8845144356955383e-05,1.83,233.0,,,,,
,,,,,,,,,,0.0213,3.858267716535433e-05,1.84,234.0,,,,,
,,,,,,,,,,0.1909,3.832020997375328e-05,1.85,235.0,,,,,
,,,,,,,,,,0.0396,3.805774278215223e-05,1.86,236.0,,,,,
,,,,,,,,,,0.0232,3.779527559055118e-05,1.87,237.0,,,,,
,,,,,,,,,,0.0541,3.753280839895013e-05,1.87,238.0,,,,,
,,,,,,,,,,0.0481,3.7270341207349085e-05,1.88,239.0,,,,,
,,,,,,,,,,0.0523,3.7007874015748034e-05,1.89,240.0,,,,,
,,,,,,,,,,0.0227,3.674540682414698e-05,1.9,241.0,,,,,
,,,,,,,,,,0.1233,3.648293963254593e-05,1.91,242.0,,,,,
,,,,,,,,,,0.2725,3.622047244094489e-05,1.91,243.0,,,,,
,,,,,,,,,,0.0379,3.595800524934384e-05,1.92,244.0,,,,,
,,,,,,,,,,0.0455,3.5695538057742786e-05,1.93,245.0,,,,,
,,,,,,,,,,0.0215,3.5433070866141735e-05,1.94,246.0,,,,,
,,,,,,,,,,0.0296,3.5170603674540684e-05,1.94,247.0,,,,,
,,,,,,,,,,0.048,3.4908136482939634e-05,1.95,248.0,,,,,
,,,,,,,,,,0.0275,3.464566929133858e-05,1.96,249.0,,,,,
,,,,,,,,,,0.0471,3.438320209973753e-05,1.97,250.0,,,,,
,,,,,,,,,,0.0402,3.412073490813649e-05,1.98,251.0,,,,,
,,,,,,,,,,0.2922,3.385826771653544e-05,1.98,252.0,,,,,
,,,,,,,,,,0.0236,3.3595800524934386e-05,1.99,253.0,,,,,
,,,,,,,,,,0.0013,3.3333333333333335e-05,2.0,254.0,,,,,
,,,,,,,,,,0.0788,3.3070866141732284e-05,2.01,255.0,,,,,
,,,,,,,,,,0.0296,3.280839895013123e-05,2.02,256.0,,,,,
,,,,,,,,,,0.0545,3.254593175853018e-05,2.02,257.0,,,,,
,,,,,,,,,,0.0371,3.228346456692913e-05,2.03,258.0,,,,,
,,,,,,,,,,0.2331,3.202099737532809e-05,2.04,259.0,,,,,
,,,,,,,,,,0.1232,3.1758530183727036e-05,2.05,260.0,,,,,
,,,,,,,,,,0.2217,3.1496062992125985e-05,2.06,261.0,,,,,
,,,,,,,,,,0.0528,3.1233595800524935e-05,2.06,262.0,,,,,
,,,,,,,,,,0.0307,3.097112860892389e-05,2.07,263.0,,,,,
,,,,,,,,,,0.0388,3.070866141732284e-05,2.08,264.0,,,,,
,,,,,,,,,,0.0293,3.0446194225721785e-05,2.09,265.0,,,,,
,,,,,,,,,,0.0416,3.0183727034120734e-05,2.09,266.0,,,,,
,,,,,,,,,,0.1,2.992125984251969e-05,2.1,267.0,,,,,
,,,,,,,,,,0.0256,2.9658792650918636e-05,2.11,268.0,,,,,
,,,,,,,,,,0.0183,2.9396325459317585e-05,2.12,269.0,,,,,
,,,,,,,,,,0.0557,2.9133858267716534e-05,2.13,270.0,,,,,
,,,,,,,,,,0.0418,2.887139107611549e-05,2.13,271.0,,,,,
,,,,,,,,,,0.023,2.860892388451444e-05,2.14,272.0,,,,,
