eval_loss,eval_accuracy_metric,eval_precision_metric,eval_recall_metric,eval_f1_metric,eval_matthews_correlation,eval_confusion_matrix,eval_runtime,eval_samples_per_second,eval_steps_per_second,loss,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
,,,,,,,,,,0.07,6.392811296534018e-05,0.36,281.0,,,,,
,,,,,,,,,,0.1623,6.37997432605905e-05,0.36,282.0,,,,,
,,,,,,,,,,0.555,6.367137355584084e-05,0.36,283.0,,,,,
,,,,,,,,,,0.3979,6.354300385109114e-05,0.36,284.0,,,,,
,,,,,,,,,,0.2564,6.341463414634146e-05,0.37,285.0,,,,,
,,,,,,,,,,0.2455,6.32862644415918e-05,0.37,286.0,,,,,
,,,,,,,,,,0.2014,6.31578947368421e-05,0.37,287.0,,,,,
,,,,,,,,,,0.0536,6.302952503209242e-05,0.37,288.0,,,,,
,,,,,,,,,,0.4055,6.290115532734276e-05,0.37,289.0,,,,,
,,,,,,,,,,0.132,6.277278562259306e-05,0.37,290.0,,,,,
,,,,,,,,,,0.2273,6.264441591784338e-05,0.37,291.0,,,,,
,,,,,,,,,,0.2121,6.251604621309372e-05,0.37,292.0,,,,,
,,,,,,,,,,0.1884,6.238767650834402e-05,0.38,293.0,,,,,
,,,,,,,,,,0.2385,6.225930680359436e-05,0.38,294.0,,,,,
,,,,,,,,,,0.4842,6.213093709884468e-05,0.38,295.0,,,,,
,,,,,,,,,,0.3875,6.2002567394095e-05,0.38,296.0,,,,,
,,,,,,,,,,0.4178,6.187419768934532e-05,0.38,297.0,,,,,
,,,,,,,,,,0.2252,6.174582798459564e-05,0.38,298.0,,,,,
,,,,,,,,,,0.3463,6.161745827984596e-05,0.38,299.0,,,,,
,,,,,,,,,,0.1932,6.148908857509628e-05,0.39,300.0,,,,,
0.17658233642578125,0.9424374828378217,0.9424374828378217,0.9424374828378217,0.9424374828378217,0.2453711942058843,"[[201424, 17, 1, 965, 405, 0], [22, 5918, 0, 5, 309, 0], [5669, 29, 84, 784, 743, 0], [3345, 57, 3, 50404, 453, 0], [208, 118, 0, 419, 15306, 1], [77, 1321, 0, 164, 1562, 49]]",255.2667,16.254,1.019,,,0.39,300.0,,,,,
,,,,,,,,,,0.6056,6.13607188703466e-05,0.39,301.0,,,,,
,,,,,,,,,,0.1602,6.123234916559692e-05,0.39,302.0,,,,,
,,,,,,,,,,0.0901,6.110397946084724e-05,0.39,303.0,,,,,
,,,,,,,,,,0.6083,6.097560975609756e-05,0.39,304.0,,,,,
,,,,,,,,,,0.1894,6.084724005134789e-05,0.39,305.0,,,,,
,,,,,,,,,,0.1155,6.071887034659821e-05,0.39,306.0,,,,,
,,,,,,,,,,0.2072,6.059050064184852e-05,0.39,307.0,,,,,
,,,,,,,,,,0.2959,6.046213093709885e-05,0.4,308.0,,,,,
,,,,,,,,,,0.203,6.0333761232349176e-05,0.4,309.0,,,,,
,,,,,,,,,,0.2796,6.020539152759949e-05,0.4,310.0,,,,,
,,,,,,,,,,0.0357,6.007702182284981e-05,0.4,311.0,,,,,
,,,,,,,,,,0.1186,5.9948652118100136e-05,0.4,312.0,,,,,
,,,,,,,,,,0.1992,5.982028241335045e-05,0.4,313.0,,,,,
,,,,,,,,,,0.0922,5.969191270860077e-05,0.4,314.0,,,,,
,,,,,,,,,,0.1257,5.95635430038511e-05,0.4,315.0,,,,,
,,,,,,,,,,0.0254,5.943517329910141e-05,0.41,316.0,,,,,
,,,,,,,,,,0.1066,5.930680359435173e-05,0.41,317.0,,,,,
,,,,,,,,,,0.1431,5.917843388960206e-05,0.41,318.0,,,,,
,,,,,,,,,,0.2675,5.9050064184852385e-05,0.41,319.0,,,,,
,,,,,,,,,,0.1387,5.89216944801027e-05,0.41,320.0,,,,,
,,,,,,,,,,0.0703,5.879332477535302e-05,0.41,321.0,,,,,
,,,,,,,,,,0.2496,5.8664955070603346e-05,0.41,322.0,,,,,
,,,,,,,,,,0.0708,5.853658536585366e-05,0.41,323.0,,,,,
,,,,,,,,,,0.1507,5.840821566110398e-05,0.42,324.0,,,,,
,,,,,,,,,,0.2003,5.8279845956354306e-05,0.42,325.0,,,,,
,,,,,,,,,,0.1505,5.815147625160462e-05,0.42,326.0,,,,,
,,,,,,,,,,0.1206,5.802310654685495e-05,0.42,327.0,,,,,
,,,,,,,,,,0.0223,5.789473684210527e-05,0.42,328.0,,,,,
,,,,,,,,,,0.0797,5.776636713735558e-05,0.42,329.0,,,,,
,,,,,,,,,,0.0486,5.763799743260591e-05,0.42,330.0,,,,,
,,,,,,,,,,0.2322,5.750962772785623e-05,0.42,331.0,,,,,
,,,,,,,,,,0.1649,5.7381258023106555e-05,0.43,332.0,,,,,
,,,,,,,,,,0.0504,5.725288831835687e-05,0.43,333.0,,,,,
,,,,,,,,,,0.1164,5.7124518613607195e-05,0.43,334.0,,,,,
,,,,,,,,,,0.1078,5.6996148908857515e-05,0.43,335.0,,,,,
,,,,,,,,,,0.1257,5.686777920410783e-05,0.43,336.0,,,,,
,,,,,,,,,,0.0521,5.6739409499358156e-05,0.43,337.0,,,,,
,,,,,,,,,,0.1017,5.6611039794608476e-05,0.43,338.0,,,,,
,,,,,,,,,,0.1317,5.648267008985879e-05,0.44,339.0,,,,,
,,,,,,,,,,0.3025,5.635430038510912e-05,0.44,340.0,,,,,
,,,,,,,,,,0.0977,5.622593068035944e-05,0.44,341.0,,,,,
